ngram,rank,freq,cumshare
prisons,9220,1576547,0.737
lifelong,9221,1576535,0.737
injected,9222,1576425,0.737
astonished,9223,1576235,0.737
declares,9224,1575627,0.737
exert,9225,1575607,0.737
sober,9226,1575379,0.737
glances,9227,1574697,0.737
breaths,9228,1574684,0.737
teen,9229,1574492,0.737
alliances,9230,1574118,0.737
negligence,9231,1573528,0.737
pore,9232,1573487,0.737
bourgeois,9233,1573057,0.737
dye,9234,1572784,0.737
stadium,9235,1572728,0.737
summarize,9236,1572618,0.737
nods,9237,1572384,0.737
snorted,9238,1572027,0.737
reminding,9239,1571628,0.737
pills,9240,1570872,0.737
auxiliary,9241,1570667,0.737
worldly,9242,1570347,0.737
handy,9243,1570295,0.737
schema,9244,1569336,0.737
recruited,9245,1569173,0.738
unusually,9246,1568860,0.738
moist,9247,1568612,0.738
opt,9248,1568604,0.738
hardened,9249,1568366,0.738
modernization,9250,1567357,0.738
marrying,9251,1567016,0.738
jointly,9252,1566933,0.738
proudly,9253,1566930,0.738
gendered,9254,1566173,0.738
scrambled,9255,1565963,0.738
basics,9256,1565890,0.738
noises,9257,1565275,0.738
travelers,9258,1565266,0.738
auditor,9259,1564942,0.738
loosely,9260,1564855,0.738
damaging,9261,1564405,0.738
contacting,9262,1564097,0.738
taller,9263,1563604,0.738
emergent,9264,1563008,0.738
performers,9265,1562769,0.738
pyramid,9266,1562384,0.738
aspiration,9267,1562154,0.738
icy,9268,1562038,0.738
methodologies,9269,1561948,0.738
councils,9270,1561689,0.738
scary,9271,1561563,0.738
spit,9272,1560872,0.738
sucking,9273,1560791,0.738
satisfies,9274,1560740,0.738
cruelty,9275,1560668,0.738
impulses,9276,1560663,0.738
crap,9277,1560631,0.738
akin,9278,1560375,0.738
wi,9279,1560153,0.738
neighbour,9280,1559788,0.738
vanilla,9281,1559777,0.738
ka,9282,1559650,0.738
communists,9283,1558476,0.738
elbows,9284,1558340,0.738
authoritarian,9285,1558297,0.738
fifteenth,9286,1558217,0.738
figs,9287,1558016,0.738
ceramic,9288,1557176,0.738
bubbles,9289,1556846,0.738
fluorescence,9290,1556818,0.738
sworn,9291,1556444,0.738
maximal,9292,1556348,0.738
someday,9293,1556140,0.738
awaiting,9294,1556036,0.738
kitty,9295,1555456,0.738
sp,9296,1555366,0.738
magnesium,9297,1555093,0.738
horns,9298,1554648,0.738
ripe,9299,1554048,0.738
cheer,9300,1553473,0.738
teased,9301,1552413,0.738
convictions,9302,1552308,0.738
diamonds,9303,1552279,0.738
volatility,9304,1552257,0.738
insists,9305,1552045,0.738
athlete,9306,1551942,0.738
moaned,9307,1551692,0.738
unseen,9308,1551624,0.738
optimism,9309,1551415,0.738
alteration,9310,1551294,0.738
grouped,9311,1551092,0.738
conquered,9312,1550900,0.738
politician,9313,1550727,0.738
unemployed,9314,1549998,0.738
peeled,9315,1549925,0.738
generosity,9316,1549859,0.738
unexpectedly,9317,1549684,0.738
massage,9318,1549453,0.738
verified,9319,1549080,0.738
vs,9320,1549056,0.738
imperfect,9321,1548972,0.738
trusts,9322,1548945,0.738
disguise,9323,1548871,0.738
repairs,9324,1547873,0.738
drowned,9325,1547801,0.738
heath,9326,1547608,0.738
telegraph,9327,1547433,0.738
doctoral,9328,1546522,0.738
permeability,9329,1546377,0.738
hurts,9330,1546146,0.738
photographer,9331,1546024,0.738
superintendent,9332,1545944,0.738
unequal,9333,1545918,0.738
ich,9334,1544946,0.738
parallels,9335,1544821,0.738
jewelry,9336,1544460,0.738
atrial,9337,1544404,0.738
economist,9338,1543972,0.738
garment,9339,1543950,0.738
merchandise,9340,1543938,0.738
sustaining,9341,1543915,0.738
ay,9342,1543815,0.738
heavier,9343,1543795,0.738
gateway,9344,1543581,0.738
plateau,9345,1543553,0.738
sulfur,9346,1542992,0.738
contention,9347,1542951,0.738
bud,9348,1542186,0.738
breadth,9349,1542133,0.738
shareholder,9350,1541763,0.738
penis,9351,1541426,0.738
holdings,9352,1541159,0.738
scare,9353,1540791,0.738
offended,9354,1540773,0.738
imprisoned,9355,1540501,0.738
complaining,9356,1539432,0.738
wins,9357,1539121,0.738
deprivation,9358,1538971,0.738
choked,9359,1538932,0.738
ionic,9360,1538632,0.738
clad,9361,1538451,0.738
sie,9362,1537501,0.738
contrasts,9363,1537431,0.738
tenants,9364,1537390,0.738
coral,9365,1537360,0.738
hygiene,9366,1537322,0.738
detecting,9367,1536982,0.738
tire,9368,1536757,0.738
colonialism,9369,1535576,0.738
doubtless,9370,1535330,0.738
hen,9371,1535297,0.738
competencies,9372,1535294,0.738
attorneys,9373,1534451,0.738
recovering,9374,1534064,0.738
budgets,9375,1533980,0.738
mumbled,9376,1533914,0.738
declaring,9377,1533282,0.738
pleasing,9378,1533126,0.738
beneficiary,9379,1532881,0.738
halls,9380,1532795,0.738
patiently,9381,1532304,0.738
hopeless,9382,1532292,0.738
believer,9383,1531892,0.738
dove,9384,1531483,0.738
pagan,9385,1531458,0.738
shakes,9386,1531406,0.738
labeling,9387,1531307,0.738
tongues,9388,1531280,0.738
piled,9389,1531234,0.738
crest,9390,1531163,0.738
pinch,9391,1531124,0.738
brows,9392,1530766,0.738
weighing,9393,1530283,0.738
comforting,9394,1529292,0.738
authentication,9395,1529264,0.738
accessibility,9396,1529230,0.738
illuminated,9397,1529140,0.738
fibre,9398,1529127,0.738
grammatical,9399,1528407,0.738
floated,9400,1528220,0.738
fragmentation,9401,1528182,0.738
hats,9402,1528169,0.738
eventual,9403,1527572,0.738
lethal,9404,1527483,0.738
dosage,9405,1527104,0.738
alas,9406,1526808,0.738
proverbs,9407,1526397,0.738
boarding,9408,1526363,0.738
deity,9409,1526155,0.738
jam,9410,1526015,0.738
endothelial,9411,1525961,0.738
demonstrations,9412,1525686,0.738
chaotic,9413,1525679,0.738
ok,9414,1525579,0.738
ounce,9415,1525472,0.738
cyber,9416,1525409,0.738
commentators,9417,1525172,0.739
sic,9418,1524961,0.739
manipulate,9419,1524608,0.739
evenings,9420,1524416,0.739
reluctance,9421,1524054,0.739
exercising,9422,1523813,0.739
procession,9423,1523764,0.739
textile,9424,1523427,0.739
ironic,9425,1521081,0.739
willingly,9426,1520226,0.739
motioned,9427,1520223,0.739
reacted,9428,1520101,0.739
cowboy,9429,1519845,0.739
refuses,9430,1519783,0.739
tariff,9431,1519762,0.739
cancers,9432,1519176,0.739
delegates,9433,1518601,0.739
vendor,9434,1518193,0.739
om,9435,1518173,0.739
clicked,9436,1517674,0.739
stain,9437,1517292,0.739
rd,9438,1517114,0.739
unpredictable,9439,1517019,0.739
freight,9440,1516978,0.739
pierce,9441,1516959,0.739
extracts,9442,1516830,0.739
compass,9443,1516824,0.739
murders,9444,1516627,0.739
mounting,9445,1516610,0.739
suburban,9446,1516591,0.739
deviations,9447,1516544,0.739
yo,9448,1515821,0.739
peel,9449,1515746,0.739
,9450,1515645,0.739
insistence,9451,1515645,0.739
pumping,9452,1515407,0.739
infect,9453,1515235,0.739
portraits,9454,1515152,0.739
fade,9455,1514696,0.739
pacing,9456,1514653,0.739
polity,9457,1514432,0.739
specifies,9458,1514183,0.739
sterile,9459,1513141,0.739
unjust,9460,1513130,0.739
wrists,9461,1512941,0.739
countenance,9462,1512822,0.739
fascinated,9463,1512819,0.739
cohesion,9464,1512701,0.739
poisoning,9465,1512612,0.739
ambitions,9466,1512333,0.739
dots,9467,1511934,0.739
garments,9468,1511913,0.739
awakening,9469,1511872,0.739
für,9470,1511196,0.739
universally,9471,1511113,0.739
electrodes,9472,1510666,0.739
kidding,9473,1510582,0.739
socks,9474,1510316,0.739
competitiveness,9475,1510279,0.739
cricket,9476,1510234,0.739
rites,9477,1510056,0.739
sinus,9478,1510048,0.739
detachment,9479,1510038,0.739
vintage,9480,1509682,0.739
disclosed,9481,1509601,0.739
persuasion,9482,1509310,0.739
trades,9483,1509249,0.739
imminent,9484,1509035,0.739
existential,9485,1508816,0.739
canonical,9486,1508706,0.739
insured,9487,1508697,0.739
bile,9488,1508639,0.739
topical,9489,1507641,0.739
airplane,9490,1507631,0.739
wrapping,9491,1507621,0.739
lent,9492,1507483,0.739
patron,9493,1507155,0.739
marching,9494,1506653,0.739
derives,9495,1506482,0.739
br,9496,1505861,0.739
rumors,9497,1505822,0.739
radicals,9498,1505561,0.739
drilling,9499,1505424,0.739
deadline,9500,1505168,0.739
almighty,9501,1505085,0.739
capturing,9502,1505020,0.739
stall,9503,1504600,0.739
composer,9504,1504528,0.739
understandable,9505,1504518,0.739
amen,9506,1504412,0.739
acre,9507,1503994,0.739
cakes,9508,1503941,0.739
ache,9509,1502975,0.739
trailer,9510,1502355,0.739
biting,9511,1502283,0.739
bachelor,9512,1501330,0.739
cl,9513,1501296,0.739
bi,9514,1501111,0.739
grams,9515,1500929,0.739
wasting,9516,1500881,0.739
inclination,9517,1500866,0.739
centralized,9518,1500761,0.739
graduation,9519,1500696,0.739
oxidative,9520,1500690,0.739
invoked,9521,1500171,0.739
precursor,9522,1500114,0.739
agitation,9523,1499416,0.739
fungi,9524,1499185,0.739
hooked,9525,1499071,0.739
archbishop,9526,1498854,0.739
rented,9527,1498652,0.739
weed,9528,1498641,0.739
proton,9529,1497778,0.739
aisle,9530,1497556,0.739
periodically,9531,1497540,0.739
terrifying,9532,1497453,0.739
pm,9533,1496804,0.739
staging,9534,1496778,0.739
warnings,9535,1496374,0.739
rue,9536,1495998,0.739
intracellular,9537,1495996,0.739
generals,9538,1495924,0.739
giants,9539,1495879,0.739
plunged,9540,1495640,0.739
assimilation,9541,1495495,0.739
shouts,9542,1495215,0.739
jurisdictions,9543,1495090,0.739
sorting,9544,1494902,0.739
spill,9545,1494140,0.739
committing,9546,1493698,0.739
testify,9547,1493489,0.739
usefulness,9548,1493458,0.739
wrought,9549,1492692,0.739
wary,9550,1491373,0.739
wbt,9551,1491345,0.739
textbooks,9552,1491222,0.739
composites,9553,1490636,0.739
interstate,9554,1490482,0.739
orderly,9555,1490036,0.739
reckon,9556,1490011,0.739
suck,9557,1489877,0.739
cents,9558,1489364,0.739
segmentation,9559,1489217,0.739
fore,9560,1488691,0.739
fights,9561,1488676,0.739
governors,9562,1488028,0.739
potter,9563,1487995,0.739
annals,9564,1487874,0.739
lingering,9565,1487506,0.739
finances,9566,1487294,0.739
tub,9567,1486526,0.739
infinitely,9568,1486399,0.739
riches,9569,1486165,0.739
leaped,9570,1485979,0.739
interrupt,9571,1485671,0.739
pots,9572,1485544,0.739
stakes,9573,1485474,0.739
receipts,9574,1485347,0.739
hissed,9575,1485241,0.739
yi,9576,1485105,0.739
turbulent,9577,1484960,0.739
anguish,9578,1484418,0.739
alcoholic,9579,1484308,0.739
nipples,9580,1484240,0.739
seq,9581,1484131,0.739
screams,9582,1484075,0.739
communicative,9583,1483911,0.739
throws,9584,1483712,0.739
uncovered,9585,1483492,0.739
retaining,9586,1483019,0.739
inscription,9587,1482854,0.739
compressed,9588,1482790,0.739
beneficiaries,9589,1482744,0.739
longed,9590,1482722,0.739
stunning,9591,1482721,0.739
stakeholder,9592,1482353,0.739
torch,9593,1482273,0.739
resignation,9594,1481841,0.740
prophetic,9595,1481398,0.740
gasoline,9596,1480953,0.740
mantle,9597,1480763,0.740
warmed,9598,1480741,0.740
immortal,9599,1480508,0.740
ins,9600,1480398,0.740
terminated,9601,1480305,0.740
imaginative,9602,1480076,0.740
instinctively,9603,1479905,0.740
cubic,9604,1479573,0.740
investigator,9605,1479127,0.740
sells,9606,1479108,0.740
align,9607,1479040,0.740
gracious,9608,1478732,0.740
pioneer,9609,1478504,0.740
unsuccessful,9610,1478330,0.740
hemorrhage,9611,1477702,0.740
monuments,9612,1477419,0.740
kinship,9613,1476826,0.740
developer,9614,1476623,0.740
amateur,9615,1476097,0.740
ore,9616,1475780,0.740
converting,9617,1475701,0.740
lenses,9618,1474860,0.740
embracing,9619,1474398,0.740
indispensable,9620,1474108,0.740
piles,9621,1474013,0.740
coffin,9622,1473996,0.740
dat,9623,1473578,0.740
trustees,9624,1473481,0.740
grinding,9625,1472846,0.740
endurance,9626,1471674,0.740
poster,9627,1471461,0.740
multiplication,9628,1471169,0.740
morphological,9629,1471115,0.740
apartments,9630,1471079,0.740
unacceptable,9631,1470721,0.740
pathological,9632,1470291,0.740
incremental,9633,1469838,0.740
wretched,9634,1469346,0.740
oriental,9635,1468924,0.740
tuition,9636,1468600,0.740
stabilization,9637,1468369,0.740
regain,9638,1468360,0.740
conservatives,9639,1468227,0.740
familial,9640,1467900,0.740
protects,9641,1467576,0.740
smashed,9642,1467362,0.740
pasta,9643,1467227,0.740
routines,9644,1467146,0.740
fingertips,9645,1466833,0.740
spilled,9646,1466599,0.740
pathogens,9647,1466532,0.740
fills,9648,1466505,0.740
deficiencies,9649,1466423,0.740
notify,9650,1466408,0.740
whispers,9651,1466110,0.740
qualification,9652,1465895,0.740
unreasonable,9653,1465361,0.740
thirst,9654,1465211,0.740
hatch,9655,1465141,0.740
penetrate,9656,1465065,0.740
hopeful,9657,1464944,0.740
donna,9658,1464803,0.740
closes,9659,1464619,0.740
edged,9660,1464189,0.740
whispering,9661,1464086,0.740
acknowledgments,9662,1463926,0.740
awakened,9663,1463753,0.740
sweetheart,9664,1463653,0.740
analog,9665,1463634,0.740
accidentally,9666,1463538,0.740
precedent,9667,1463498,0.740
chuck,9668,1463410,0.740
haar,9669,1463391,0.740
personalities,9670,1463178,0.740
snakes,9671,1463034,0.740
counterpart,9672,1462994,0.740
criticisms,9673,1462829,0.740
ideologies,9674,1462742,0.740
inquiries,9675,1462726,0.740
precautions,9676,1462517,0.740
uniquely,9677,1462136,0.740
resolutions,9678,1461450,0.740
multiplied,9679,1461075,0.740
yielding,9680,1460644,0.740
rescued,9681,1460078,0.740
po,9682,1459274,0.740
shivered,9683,1459204,0.740
automation,9684,1459168,0.740
sectional,9685,1459160,0.740
mater,9686,1459128,0.740
intensely,9687,1459070,0.740
shuddered,9688,1458872,0.740
pinned,9689,1458639,0.740
ranged,9690,1458543,0.740
weekends,9691,1457919,0.740
fiery,9692,1457785,0.740
cooled,9693,1457653,0.740
upstream,9694,1457605,0.740
supplements,9695,1457236,0.740
acknowledges,9696,1457212,0.740
scars,9697,1457109,0.740
bitterly,9698,1456864,0.740
multicultural,9699,1456139,0.740
retire,9700,1455836,0.740
pumps,9701,1455190,0.740
exquisite,9702,1455159,0.740
proxy,9703,1454790,0.740
lineage,9704,1453742,0.740
dislike,9705,1453365,0.740
mold,9706,1453260,0.740
blurred,9707,1453207,0.740
willow,9708,1453117,0.740
venue,9709,1453101,0.740
listener,9710,1452985,0.740
worthwhile,9711,1452980,0.740
dripping,9712,1452397,0.740
erect,9713,1451919,0.740
porous,9714,1451843,0.740
consultants,9715,1451634,0.740
picks,9716,1451505,0.740
neuron,9717,1451161,0.740
μm,9718,1451037,0.740
needles,9719,1450991,0.740
thrilled,9720,1450930,0.740
switches,9721,1450927,0.740
fridge,9722,1450680,0.740
dismissal,9723,1450607,0.740
yer,9724,1450353,0.740
listeners,9725,1450340,0.740
exhaust,9726,1450184,0.740
compositions,9727,1449371,0.740
salient,9728,1449260,0.740
whale,9729,1449146,0.740
filtered,9730,1448799,0.740
rapids,9731,1448781,0.740
yuan,9732,1448709,0.740
whiskey,9733,1448611,0.740
trench,9734,1448143,0.740
resection,9735,1448092,0.740
vendors,9736,1448087,0.740
imprint,9737,1447622,0.740
continual,9738,1447530,0.740
woven,9739,1447504,0.740
robots,9740,1447118,0.740
pulses,9741,1447103,0.740
collagen,9742,1447084,0.740
defenses,9743,1446673,0.740
furnace,9744,1446638,0.740
defective,9745,1446427,0.740
humiliation,9746,1446334,0.740
refrain,9747,1446217,0.740
clutched,9748,1446015,0.740
licence,9749,1445769,0.740
microscope,9750,1445555,0.740
mitochondrial,9751,1445374,0.740
bedside,9752,1444970,0.740
mattress,9753,1444480,0.740
rabbi,9754,1443757,0.740
expressly,9755,1443696,0.740
frightening,9756,1443185,0.740
principally,9757,1443181,0.740
contrasting,9758,1443032,0.740
photon,9759,1442906,0.740
eldest,9760,1442788,0.740
overcoming,9761,1442745,0.740
fantasies,9762,1442693,0.740
feather,9763,1442570,0.740
politely,9764,1442552,0.740
institutes,9765,1442319,0.740
twilight,9766,1441747,0.740
whence,9767,1441390,0.740
ropes,9768,1441261,0.740
haste,9769,1441029,0.740
plotted,9770,1440704,0.740
comfortably,9771,1440577,0.740
ac,9772,1440566,0.740
deterioration,9773,1440460,0.740
coke,9774,1440187,0.740
perimeter,9775,1438426,0.740
font,9776,1438256,0.740
reflex,9777,1438053,0.741
paperwork,9778,1438022,0.741
bitterness,9779,1437935,0.741
capillary,9780,1437260,0.741
tags,9781,1437259,0.741
belle,9782,1437103,0.741
anemia,9783,1436957,0.741
humidity,9784,1436529,0.741
dotted,9785,1436482,0.741
trout,9786,1435835,0.741
ser,9787,1435575,0.741
depicts,9788,1435301,0.741
tendon,9789,1435254,0.741
triggers,9790,1435181,0.741
comrades,9791,1435015,0.741
monarch,9792,1434658,0.741
banned,9793,1434407,0.741
militia,9794,1434175,0.741
overt,9795,1433986,0.741
flags,9796,1433935,0.741
ragged,9797,1433698,0.741
colorful,9798,1433478,0.741
stacked,9799,1433371,0.741
apprehension,9800,1433313,0.741
formations,9801,1433308,0.741
logically,9802,1433246,0.741
ensemble,9803,1433066,0.741
ensured,9804,1433000,0.741
certificates,9805,1432885,0.741
keeper,9806,1432275,0.741
debated,9807,1431906,0.741
unilateral,9808,1431896,0.741
featuring,9809,1431474,0.741
periphery,9810,1431414,0.741
synthesized,9811,1431332,0.741
monsters,9812,1431319,0.741
microscopic,9813,1430793,0.741
vanity,9814,1430552,0.741
pleading,9815,1430503,0.741
curls,9816,1430478,0.741
malaria,9817,1430064,0.741
aura,9818,1430044,0.741
invariant,9819,1429700,0.741
bizarre,9820,1429585,0.741
diagonal,9821,1429492,0.741
illumination,9822,1428963,0.741
hearings,9823,1428953,0.741
niece,9824,1428843,0.741
atop,9825,1428673,0.741
bypass,9826,1427822,0.741
memorable,9827,1427773,0.741
pancreatic,9828,1427659,0.741
battered,9829,1427203,0.741
elasticity,9830,1427015,0.741
sentenced,9831,1426764,0.741
nickel,9832,1426666,0.741
dancers,9833,1426326,0.741
notorious,9834,1426149,0.741
holiness,9835,1426129,0.741
chickens,9836,1425900,0.741
tertiary,9837,1425876,0.741
illnesses,9838,1425206,0.741
dial,9839,1424851,0.741
commercially,9840,1424801,0.741
banner,9841,1424542,0.741
punched,9842,1424270,0.741
violate,9843,1424260,0.741
epistemic,9844,1424151,0.741
spared,9845,1423934,0.741
implicated,9846,1423559,0.741
plaza,9847,1423340,0.741
handkerchief,9848,1423111,0.741
dipped,9849,1423014,0.741
terrestrial,9850,1422883,0.741
commissions,9851,1422728,0.741
compares,9852,1422689,0.741
provoked,9853,1421983,0.741
facilitates,9854,1421775,0.741
thine,9855,1421611,0.741
escaping,9856,1421602,0.741
grazing,9857,1421488,0.741
slot,9858,1421432,0.741
brushing,9859,1421417,0.741
affirmed,9860,1421392,0.741
betrayal,9861,1421373,0.741
latitude,9862,1421163,0.741
constitutive,9863,1420564,0.741
tents,9864,1420508,0.741
citation,9865,1420493,0.741
alarmed,9866,1420424,0.741
linkage,9867,1420287,0.741
uniformly,9868,1420272,0.741
credible,9869,1420216,0.741
entertaining,9870,1419539,0.741
outsiders,9871,1418912,0.741
coats,9872,1418668,0.741
tempting,9873,1418522,0.741
crawl,9874,1418359,0.741
vet,9875,1418303,0.741
wines,9876,1418282,0.741
carbohydrate,9877,1418231,0.741
clutching,9878,1418169,0.741
formulate,9879,1418047,0.741
ram,9880,1417568,0.741
allegedly,9881,1417485,0.741
greed,9882,1417269,0.741
onwards,9883,1416539,0.741
ultra,9884,1416336,0.741
desktop,9885,1415738,0.741
sequencing,9886,1415485,0.741
weeds,9887,1415305,0.741
secrecy,9888,1414600,0.741
embarrassing,9889,1414446,0.741
goats,9890,1414366,0.741
jade,9891,1414341,0.741
luckily,9892,1414298,0.741
infancy,9893,1413947,0.741
ist,9894,1413904,0.741
attributable,9895,1413302,0.741
ale,9896,1413151,0.741
paired,9897,1412727,0.741
rejecting,9898,1412594,0.741
uneven,9899,1412413,0.741
abrupt,9900,1412388,0.741
adhesion,9901,1411750,0.741
persuasive,9902,1411569,0.741
seismic,9903,1411353,0.741
endogenous,9904,1411321,0.741
feasibility,9905,1411199,0.741
sailor,9906,1411152,0.741
astonishment,9907,1411001,0.741
legendary,9908,1410986,0.741
liking,9909,1410492,0.741
oppressed,9910,1410182,0.741
ounces,9911,1410063,0.741
vaginal,9912,1409575,0.741
greatness,9913,1409544,0.741
saith,9914,1409433,0.741
biased,9915,1409045,0.741
